Date,IEAG IM,XBAG IM,XBAE IM,GAGG IM,DJCOMEX IM,CRB IM,XDBC IM,CRWE IM,CCUSAS IM,WCOA IM,CRBA IM,CMOD IM,R1JKEX IM,ICOV IM,IEAC IM,SE15 IM,XBLC IM,XB4N  IM,EUCO IM,ECOEUA IM,IEXF IM,ECRP IM,PSFE IM,LQDE IM,USCO IM,LUSC IM,JNKE IM,WING IM,CORP IM,SAFRI IM,AEJ IM,INDI IM,KOR IM,MAL IM,TWN IM,APEX IM,FXC IM,IKOR IM,ITWN IM,IFFF IM,XMKO IM,XMAS IM,XMTW IM,XNIF IM,XAXJ IM,CI2 IM,CSKR IM,CSEMAS IM,XMIN IM,XCS3 IM,XCS4 IM,AASI IM,TAI IM,EMAE IM,XCHA IM,AJEUAS IM,RQFI IM,CASH IM,CHNA IM,CNAA IM,BRA IM,LATAM IM,IBZL IM,LTAM IM,XMLA IM,XMBR IM,XMEX IM,CSMXCP IM,ALAT IM,BRZ IM,TUR IM,ITKY IM,XMRC IM,RDXS IM,EMKT IM,IEEM IM,XMEM IM,XMEA IM,XSFR IM,SEMA IM,AEEM IM,EMMV IM,EMRG IM,EMGEAS IM,EMMEUA IM,EIMI IM,MXFS IM,EMV IM,MVAM IM,HMEM IM,XMME IM,SXXPIEX IM
06/15/2007,151.47,324.5574,142.8283,152.71,350.935,306.71,300.1732,88.4632,1166.6584,327.5377,667.8373,340.588,138.9076,138.9665,153.8,147.1398,153.8,140.1596,153.8,139.8024,140.1596,153.8,153.8,148.0679,1598.35,1805.16,131.0155,118.0569,159.7,4670.1401,306.0854,430.525,576.824,274.175,173.31,283.716,21677.22,576.824,173.31,275.731,576.824,338.6928,173.31,4428.04,283.716,430.525,576.824,338.6928,760.877,274.175,455.564,338.6928,3232.04,338.6928,4551.27,283.716,4551.27,4384.4468,15056.8721,4384.4468,54518.6289,516.002,508.5533,683.562,516.002,508.5533,527.42,5260.9258,516.002,508.5533,616.4234,256.989,4566.8062,2349.9672,368.2184,368.2184,368.2184,350.7663,1991.429,368.2184,368.2184,67.2825,368.2184,368.2184,368.2184,1035.3148,368.2184,973.5195,77.3183,368.2184,368.2184,601.46
06/18/2007,151.43,325.0539,142.9726,152.95,349.485,308.37,301.3884,88.6712,1169.824,327.0402,665.7039,339.981,138.9573,138.969,153.87,147.2331,153.87,140.2274,153.87,139.8036,140.2274,153.87,153.87,148.239,1601.23,1808.6,131.0155,118.0569,160,4695.3301,310.5917,429.069,587.14,280.348,173.159,288.256,22595.94,587.14,173.159,280.704,587.14,344.2861,173.159,4450.55,288.256,429.069,587.14,344.2861,776.846,280.348,470.386,344.2861,3337.25,344.2861,4685.66,288.256,4685.66,4510.3706,15550.6,4510.3706,54730.4414,519.0871,511.8323,687.36,519.0871,511.8323,531.569,5302.3096,519.0871,511.8323,624.5502,260.579,4592.4224,2351.2944,372.5973,372.5973,372.5973,353.2849,1998.1219,372.5973,372.5973,68.0846,372.5973,372.5973,372.5973,1047.4451,372.5973,983.0562,77.896,372.5973,372.5973,599.55
06/19/2007,151.79,326.0202,143.2275,153.4,344.168,305.45,298.1953,88.3534,1155.5887,323.0347,661.5908,335.132,139.1534,139.2726,154.18,147.402,154.18,140.5106,154.18,140.1064,140.5106,154.18,154.18,148.6068,1606.71,1818.97,131.0155,118.0569,160.53,4675.4702,311.6089,434.647,586.409,280.566,173.315,288.555,22595.94,586.409,173.315,280.663,586.409,344.6985,173.315,4534.62,288.555,434.647,586.409,344.6985,779.601,280.566,466.994,344.6985,3323.13,344.6985,4725.46,288.555,4725.46,4551.1597,15558.7406,4551.1597,54643.7188,518.8647,510.8237,687.362,518.8647,510.8237,528.945,5276.1333,518.8647,510.8237,620.2016,258.938,4579.106,2344.3913,372.6151,372.6151,372.6151,352.5962,2002.5835,372.6151,372.6151,68.1036,372.6151,372.6151,372.6151,1047.8309,372.6151,982.9911,77.9581,372.6151,372.6151,597.37
06/20/2007,151.67,325.7242,143.0707,153.26,343.985,305.31,298.4962,88.3334,1158.0358,323.705,659.2723,335.179,139.0344,139.1441,154.03,147.2867,154.03,140.3693,154.03,139.8897,140.3693,154.03,154.03,148.5126,1602.97,1810.97,131.0155,118.0569,160.36,4712.1401,313.3923,438.756,580.05,283.304,178.052,290.212,22725.2,580.05,178.052,282.171,580.05,347.0344,178.052,4668.95,290.212,438.756,580.05,347.0344,784.45,283.304,476.769,347.0344,3390.92,347.0344,4617.99,290.212,4617.99,4452.0044,15299.1426,4452.0044,54029.2383,511.8535,503.8131,678.161,511.8535,503.8131,520.663,5193.5229,511.8535,503.8131,623.6539,260.129,4633.6826,2357.93,373.5218,373.5218,373.5218,354.8107,2001.5305,373.5218,373.5218,68.675,373.5218,373.5218,373.5218,1049.9075,373.5218,989.4335,78.376,373.5218,373.5218,599.55
06/21/2007,151.66,325.1253,142.9057,152.98,342.186,303.92,295.9492,88.1165,1151.7844,321.6254,655.7557,332.954,139.0595,139.1424,153.98,147.291,153.98,140.3286,153.98,139.8567,140.3286,153.98,153.98,148.3679,1597.95,1797.6801,131.0155,118.0569,160,4657.4902,315.0807,442.162,581.593,280.411,181.041,292.645,23222.21,581.593,181.041,284.569,581.593,350.1666,181.041,4651.43,292.645,442.162,581.593,350.1666,772.006,280.411,474.354,350.1666,3382.63,350.1666,4655.47,292.645,4655.47,4493.9663,15553.4989,4493.9663,54656.8789,513.5735,504.7572,680.393,513.5735,504.7572,522.743,5214.2734,513.5735,504.7572,613.7709,256.223,4593.1602,2334.4634,374.5501,374.5501,374.5501,350.9923,1994.0583,374.5501,374.5501,68.7299,374.5501,374.5501,374.5501,1053.0424,374.5501,991.7259,78.5074,374.5501,374.5501,593.35
06/22/2007,151.62,325.4626,142.9945,153.14,338.478,302.61,295.0183,88.2825,1147.1936,320.4639,654.4376,330.084,139.0663,139.1073,153.97,147.3408,153.97,140.3249,153.97,139.7907,140.3249,153.97,153.97,148.4368,1600.79,1803.02,131.0155,118.0569,160.23,4627.3901,314.4095,440.782,573.717,281.6,181.147,291.597,23391.29,573.717,181.147,283.545,573.717,349.1481,181.147,4651.43,291.597,440.782,573.717,349.1481,777.013,281.6,470.276,349.1481,3358.15,349.1481,4482.67,291.597,4482.67,4328.4346,15170.9179,4328.4346,54267.1016,510.3923,500.8493,676.078,510.3923,500.8493,519.369,5180.6211,510.3923,500.8493,608.0394,254.016,4597.1484,2327.5809,373.6372,373.6372,373.6372,351.5465,1993.225,373.6372,373.6372,68.4629,373.6372,373.6372,373.6372,1050.8323,373.6372,988.3452,78.2503,373.6372,373.6372,591.42
06/25/2007,151.94,326.523,143.3189,153.64,336.449,301.28,294.5733,88.323,1147.0089,320.8974,654.0613,328.985,139.2286,139.3453,154.21,147.479,154.21,140.541,154.21,140.0343,140.541,154.21,154.21,148.7629,1606.83,1814.84,131.0155,118.0569,160.75,4571.52,312.7759,439.694,571.43,276.676,182.467,290.322,23158.86,571.43,182.467,282.233,571.43,347.8799,182.467,4603.34,290.322,439.694,571.43,347.8799,776.68,276.676,464.928,347.8799,3316.47,347.8799,4282.49,290.322,4282.49,4143.7075,14779.6829,4143.7075,54041.5703,504.4795,494.2714,668.404,504.4795,494.2714,512.723,5114.3237,504.4795,494.2714,599.9657,250.599,4547.9629,2311.2645,371.2336,371.2336,371.2336,348.6545,1986.2574,371.2336,371.2336,68.3196,371.2336,371.2336,371.2336,1044.2231,371.2336,984.1422,77.8071,371.2336,371.2336,590.7
06/26/2007,152.11,326.8777,143.3186,153.81,333.169,298.9,291.5704,87.4194,1137.1853,318.2357,641.7452,325.681,139.314,139.4803,154.35,147.5609,154.35,140.663,154.35,140.1833,140.663,154.35,154.35,148.7176,1604.15,1809.2,131.0155,118.0569,160.79,4527.7998,311.0301,438.633,569.289,273.923,180.571,288.608,22932.12,569.289,180.571,280.455,569.289,345.7652,180.571,4603.34,288.608,438.633,569.289,345.7652,774.479,273.923,466.256,345.7652,3329.53,345.7652,4345.88,288.608,4345.88,4202.9116,14878.4649,4202.9116,53851.6797,497.367,488.2681,659.277,497.367,488.2681,501.367,5001.0479,497.367,488.2681,605.7327,252.741,4598.4927,2325.0089,369.0673,369.0673,369.0673,349.091,1986.0942,369.0673,369.0673,68.0679,369.0673,369.0673,369.0673,1038.2533,369.0673,979.1006,77.6484,369.0673,369.0673,587.06
06/27/2007,152.44,327.3389,143.5361,154.03,334.77,300.45,290.5596,87.7387,1137.9177,318.3647,647.3934,326.54,139.4707,139.7276,154.62,147.6833,154.62,140.9202,154.62,140.4905,140.9202,154.62,154.62,148.866,1606.89,1815.26,131.0155,118.0569,160.95,4469.4199,306.5298,436.048,562.467,271.703,180.059,286.691,22871.88,562.467,180.059,278.554,562.467,343.1668,180.059,4533.03,286.691,436.048,562.467,343.1668,763.353,271.703,469.125,343.1668,3346.39,343.1668,4467.98,286.691,4467.98,4322.1553,15308.0331,4322.1553,54143.0703,499.1695,491.233,661.221,499.1695,491.233,501.426,5001.6401,499.1695,491.233,591.0738,246.665,4553.4082,2318.7335,366.9737,366.9737,366.9737,345.922,1982.3441,366.9737,366.9737,67.806,366.9737,366.9737,366.9737,1032.4752,366.9737,974.7495,77.3406,366.9737,366.9737,584.4
06/28/2007,152.33,327.1666,143.3507,153.95,333.339,300.93,291.5771,88.1038,1140.8522,318.7035,647.7101,325.944,139.3628,139.592,154.45,147.5625,154.45,140.7638,154.45,140.3546,140.7638,154.45,154.45,148.7689,1603.3199,1809.6801,131.0155,118.0569,160.88,4544.52,310.7363,439.823,568.104,271.809,180.978,289.261,23183.69,568.104,180.978,281.069,568.104,346.2212,180.978,4577.63,289.261,439.823,568.104,346.2212,763.272,271.809,473.628,346.2212,3377.37,346.2212,4264.02,289.261,4264.02,4123.7266,14830.4464,4123.7266,54146.5899,504.86,495.698,669.268,504.86,495.698,509.977,5086.9331,504.86,495.698,610.8652,255.018,4589.3486,2345.1114,370.9955,370.9955,370.9955,351.0913,1986.1025,370.9955,370.9955,68.2391,370.9955,370.9955,370.9955,1043.7957,370.9955,982.1772,77.801,370.9955,370.9955,590.31
06/29/2007,152.21,327.8588,143.5905,154.27,334.454,303.84,293.0236,88.6537,1146.5576,320.4534,652.4589,328.029,139.2599,139.4498,154.36,147.5328,154.36,140.6785,154.36,140.2277,140.6785,154.36,154.36,148.9761,1612.62,1830.2,129.2429,116.5864,161.41,4543.9502,311.2141,445.968,566.321,273.514,180.549,289.356,23019.48,566.321,180.549,280.758,566.321,346.3585,180.549,4605.89,289.356,445.968,566.321,346.3585,778.375,273.514,473.635,346.3585,3370.38,346.3585,4159.93,289.356,4159.93,4021.3708,14597.1373,4021.3708,54392.0586,507.964,500.8315,673.004,507.964,500.8315,510.571,5092.8594,507.964,500.8315,629.9677,262.95,4611.7188,2339.6382,372.1608,372.1608,372.1608,353.376,1981.8505,372.1608,372.1608,68.3006,372.1608,372.1608,372.1608,1047.1833,372.1608,984.5025,78.1452,372.1608,372.1608,593.48
07/02/2007,152.74,330.2094,143.8706,155.39,333.141,304.89,295.752,89.0943,1154.4757,322.068,658.9387,329.718,139.5437,139.8886,154.8,147.7672,154.8,141.0712,154.8,140.6619,141.0712,154.8,154.8,149.2753,1615.66,1835.17,129.2429,116.5864,162.38,4663.96,313.905,447.281,576.266,278.772,182.058,291.742,23019.48,576.266,182.058,283.231,576.266,349.7904,182.058,4605.89,291.742,447.281,576.266,349.7904,794.831,278.772,485.648,349.7904,3449.93,349.7904,4157.77,291.742,4157.77,4026.4114,14588.8521,4026.4114,55371.2109,517.4431,512.8555,684.928,517.4431,512.8555,516.499,5151.9927,517.4431,512.8555,643.6674,268.479,4657.917,2378.9892,376.8788,376.8788,376.8788,358.2213,1986.4105,376.8788,376.8788,69.08,376.8788,376.8788,376.8788,1060.2268,376.8788,993.6932,78.9077,376.8788,376.8788,591.35
07/03/2007,152.36,329.4596,143.6193,155.03,332.871,304.86,294.625,89.3857,1153.7211,321.4753,659.5577,329.039,139.396,139.612,154.51,147.6518,154.51,140.7956,154.51,140.2838,140.7956,154.51,154.51,149.1896,1611.0601,1825.7,129.2429,116.5864,161.96,4682.0698,317.8161,452.529,590.054,279.694,183.13,296.818,23805.66,590.054,183.13,288.356,590.054,356.439,183.13,4379.37,296.818,452.529,590.054,356.439,802.036,279.694,503.853,356.439,3559.94,356.439,4246.7,296.818,4246.7,4111.2944,14806.8422,4111.2944,55699.6914,523.615,517.0963,692.803,523.615,517.0963,528.896,5275.6479,523.615,517.0963,660.1523,275.244,4723.4043,2405.5318,382.5892,382.5892,382.5892,361.704,1992.5247,382.5892,382.5892,70.1514,382.5892,382.5892,382.5892,1076.1176,382.5892,1004.2797,79.8552,382.5892,382.5892,596.59
07/04/2007,152.1,329.2056,143.5114,154.91,332.871,305.16,294.625,89.3857,1153.7211,321.4753,659.5577,329.039,139.2772,139.4097,154.27,147.5358,154.27,140.5687,154.27,140.0461,140.5687,154.27,154.27,149.1896,1611.0601,1825.7,129.2429,116.5864,161.89,4704.4702,319.8734,455.17,598.315,280.114,184.819,299.014,23914.59,598.315,184.819,290.546,598.315,359.5003,184.819,4448.12,299.014,455.17,598.315,359.5003,807.158,280.114,514.663,359.5003,3616.89,359.5003,4148.72,299.014,4148.72,4018.1953,14473.41,4018.1953,55696.4688,525.2001,518.6126,694.501,525.2001,518.6126,530.787,5294.5112,525.2001,518.6126,673.155,280.75,4721.7681,2404.431,384.9116,384.9116,384.9116,362.8714,1992.9949,384.9116,384.9116,70.1514,384.9116,384.9116,384.9116,1082.7625,384.9116,1008.2264,80.3068,384.9116,384.9116,599.35
07/05/2007,151.81,327.9778,143.1171,154.34,334.69,306.76,296.0887,89.8213,1161.4087,322.6176,661.4882,330.546,139.1199,139.1495,153.98,147.3976,153.98,140.2983,153.98,139.764,140.2983,153.98,153.98,148.7866,1602.65,1808.64,129.2429,116.5864,161.19,4665.0498,321.6417,454.565,599.653,278.54,186.463,300.16,23992.47,599.653,186.463,291.822,599.653,360.9776,186.463,4499.91,300.16,454.565,599.653,360.9776,818.441,278.54,516.462,360.9776,3605.57,360.9776,3919.19,300.16,3919.19,3795.7896,13829.8249,3795.7896,55932.3399,525.4425,520.2927,694.331,525.4425,520.2927,529.504,5281.7139,525.4425,520.2927,675.274,281.437,4771.5078,2443.1957,385.5672,385.5672,385.5672,362.0129,1985.2111,385.5672,385.5672,70.4128,385.5672,385.5672,385.5672,1084.9076,385.5672,1008.1334,80.1991,385.5672,385.5672,595.5
07/06/2007,151.58,327.661,142.8813,154.19,335.508,309.06,298.3264,90.3643,1166.0822,323.6018,663.6482,332.133,139.0056,138.946,153.78,147.3147,153.78,140.1179,153.78,139.5164,140.1179,153.78,153.78,148.3875,1598.52,1799.8199,129.2429,116.5864,161.02,4758.2798,323.2983,457.404,608.007,278.905,186.902,302.597,24206.51,608.007,186.902,294.261,608.007,363.4303,186.902,4522.51,302.597,457.404,608.007,363.4303,818.74,278.905,522.359,363.4303,3649.46,363.4303,4109.37,302.597,4109.37,3977.7114,14407.4313,3977.7114,56443.7305,530.4698,527.7253,700.613,530.4698,527.7253,531.615,5302.7637,530.4698,527.7253,678.4676,282.579,4796.772,2451.7653,388.6216,388.6216,388.6216,365.2686,1986.2013,388.6216,388.6216,70.6066,388.6216,388.6216,388.6216,1093.6594,388.6216,1011.5656,80.5805,388.6216,388.6216,599.04
07/09/2007,151.71,327.9446,143.0325,154.32,335.954,309.53,299.2606,90.7583,1170.024,324.8065,664.5452,332.477,139.1059,139.0589,153.9,147.407,153.9,140.2156,153.9,139.6057,140.2156,153.9,153.9,148.4875,1602.41,1807.51,129.2429,116.5864,161.24,4845.9502,328.1173,459.469,615.811,280.323,190.928,307.61,24783.86,615.811,190.928,299.521,615.811,369.4184,190.928,4522.51,307.61,459.469,615.811,369.4184,844.856,280.323,535.791,369.4184,3706.04,369.4184,4232.25,307.61,4232.25,4102.5737,14814.4551,4102.5737,56443.7305,529.5968,528.6969,699.555,529.5968,528.6969,525.287,5239.6494,529.5968,528.6969,699.6492,291.364,4842.6289,2477.1455,393.3141,393.3141,393.3141,370.2849,2002.2463,393.3141,393.3141,71.3489,393.3141,393.3141,393.3141,1106.985,393.3141,1022.9586,81.3641,393.3141,393.3141,600.94
07/10/2007,152.28,330.5003,143.5727,155.53,336.778,311.32,301.548,90.8286,1175.2505,326.556,669.0547,335.543,139.3906,139.501,154.36,147.647,154.36,140.6404,154.36,140.1546,140.6404,154.36,154.36,149.2728,1613.38,1829.91,129.2429,116.5864,162.54,4767.5698,328.4633,459.336,618.947,278.389,191.351,308.563,25080.85,618.947,191.351,300.563,618.947,370.991,191.351,4522.51,308.563,459.336,618.947,370.991,849.016,278.389,551.265,370.991,3779.58,370.991,4193.11,308.563,4193.11,4059.1318,14852.0483,4059.1318,55882.6992,524.2971,523.792,692.843,524.2971,523.792,518.337,5170.3271,524.2971,523.792,688.2738,286.017,4777.4883,2437.671,392.2987,392.2987,392.2987,366.1313,2001.0914,392.2987,392.2987,71.5244,392.2987,392.2987,392.2987,1104.8846,392.2987,1023.1466,81.2232,392.2987,392.2987,594.19
07/11/2007,152.28,331.0907,143.558,155.81,335.413,311.2,301.517,91.0601,1177.3586,327.3387,667.4194,335.559,139.4011,139.5153,154.34,147.6592,154.34,140.6169,154.34,140.0788,140.6169,154.34,154.34,148.9875,1608.26,1817.26,129.2429,116.5864,162.6,4807.4702,325.8637,456.272,616.65,274.99,189.388,305.632,24719.93,616.65,189.388,297.61,616.65,367.5089,189.388,4632.8,305.632,456.272,616.65,367.5089,837.625,274.99,543.684,367.5089,3714.95,367.5089,4219.39,305.632,4219.39,4089.4595,14868.9986,4089.4595,56356.1289,530.0845,531.7149,700.016,530.0845,531.7149,521.124,5198.127,530.0845,531.7149,682.1193,283.173,4840.7139,2470.9831,391.5024,391.5024,391.5024,367.4105,1998.8696,391.5024,391.5024,70.8658,391.5024,391.5024,391.5024,1103.1517,391.5024,1017.281,80.9348,391.5024,391.5024,592.27
07/12/2007,152,330.3279,143.3385,155.45,336.017,311.32,302.7968,91.37,1179.0826,327.9766,664.2097,336.03,139.2531,139.2769,154.07,147.534,154.07,140.3736,154.07,139.7857,140.3736,154.07,154.07,148.6406,1604.87,1811.78,129.2429,116.5864,162.23,4858.1401,328.2095,461.283,624.575,277.106,189.804,307.959,24904.56,624.575,189.804,299.77,624.575,370.4657,189.804,4638.41,307.959,461.283,624.575,370.4657,840.19,277.106,541.652,370.4657,3700.75,370.4657,4248.35,307.959,4248.35,4110.2891,15034.2204,4110.2891,57613.0508,544.0053,551.3134,717.408,544.0053,551.3134,529.176,5278.4419,544.0053,551.3134,715.87,296.812,4979.8867,2554.0677,397.2953,397.2953,397.2953,374.7833,2008.6525,397.2953,397.2953,71.3905,397.2953,397.2953,397.2953,1118.8319,397.2953,1026.6023,81.8605,397.2953,397.2953,599.24
07/13/2007,151.92,330.413,143.2977,155.49,337.953,313.43,303.5964,91.555,1185.2285,329.0326,668.3657,338.063,139.2198,139.2267,153.99,147.4906,153.99,140.2852,153.99,139.7019,140.2852,153.99,153.99,148.7255,1607.16,1816.73,129.2429,116.5864,162.33,4904.1699,333.4453,468.357,646.626,282.501,192.547,313.832,25215.92,646.626,192.547,305.622,646.626,378.4029,192.547,4655.88,313.832,468.357,646.626,378.4029,853.384,282.501,553.107,378.4029,3773.45,378.4029,4250.08,313.832,4250.08,4107.3813,15043.0351,4107.3813,57644.1601,546.8911,554.0236,721.189,546.8911,554.0236,532.635,5312.9419,546.8911,554.0236,721.6333,299.89,5007.1753,2567.1023,402.9059,402.9059,402.9059,376.961,1999.9778,402.9059,402.9059,72.4503,402.9059,402.9059,402.9059,1133.3092,402.9059,1037.9586,82.5107,402.9059,402.9059,601.78
07/16/2007,152.29,331.1841,143.5916,155.85,331.464,309.25,297.8015,91.2483,1168.0776,324.05,660.8107,331.548,139.3777,139.4742,154.32,147.6636,154.32,140.6043,154.32,140.0128,140.6043,154.32,154.32,149.0797,1612.83,1828.88,129.2429,116.5864,162.8,4883.8999,331.7586,470.393,638.267,281.751,190.285,311.336,24964.59,638.267,190.285,302.81,638.267,375.0749,190.285,4616.35,311.336,470.393,638.267,375.0749,845.98,281.751,551.982,375.0749,3764.36,375.0749,4115.95,311.336,4115.95,3973.3303,14613.7186,3973.3303,57374.3984,544.2397,552.4999,718.037,544.2397,552.4999,528.094,5267.6465,544.2397,552.4999,716.4695,297.441,5010.5513,2562.0407,400.9037,400.9037,400.9037,378.1269,1982.5881,400.9037,400.9037,72.4872,400.9037,400.9037,400.9037,1128.2731,400.9037,1034.8851,82.3657,400.9037,400.9037,602.83
07/17/2007,152.11,331.0075,143.4467,155.76,328.693,307.32,295.4545,91.535,1161.1814,322.5795,658.4964,329.063,139.2859,139.3258,154.15,147.5933,154.15,140.4253,154.15,139.8287,140.4253,154.15,154.15,149.0678,1608.86,1820.54,129.2429,116.5864,162.66,4844.7002,332.68,470.854,638.406,280.148,191.805,312.094,25067.92,638.406,191.805,303.591,638.406,376.0132,191.805,4721.82,312.094,470.854,638.406,376.0132,847.593,280.148,550.58,376.0132,3755.99,376.0132,4221.07,312.094,4221.07,4072.2141,15093.0294,4072.2141,57659.6484,544.0283,555.0264,717.228,544.0283,555.0264,521.545,5202.3242,544.0283,555.0264,715.6155,296.779,4991.6396,2554.0677,400.8802,400.8802,400.8802,376.1634,1974.3313,400.8802,400.8802,72.6101,400.8802,400.8802,400.8802,1129.0797,400.8802,1036.4276,82.655,400.8802,400.8802,599.93
07/18/2007,152.48,332.2768,143.7965,156.36,334.019,312.2,299.4468,92.6043,1177.2555,327.8335,668.4587,334.953,139.4556,139.6032,154.42,147.7304,154.42,140.6799,154.42,140.1354,140.6799,154.42,154.42,149.2541,1614,1828.77,129.2429,116.5864,163.27,4812.4302,329.8277,470.26,630.839,277.164,190.295,308.693,24584,630.839,190.295,299.995,630.839,371.9191,190.295,4721.82,308.693,470.26,630.839,371.9191,838.135,277.164,545.293,371.9191,3739.2,371.9191,4239.28,308.693,4239.28,4092.3005,15248.921,4092.3005,57555.8516,545.0196,556.5156,718.428,545.0196,556.5156,521.038,5197.2661,545.0196,556.5156,707.0987,292.935,4937.5117,2519.3565,398.1429,398.1429,398.1429,374.2513,1941.5918,398.1429,398.1429,72.1767,398.1429,398.1429,398.1429,1122.391,398.1429,1033.5386,82.3543,398.1429,398.1429,592.95
07/19/2007,152.59,332.3135,143.7932,156.38,336.519,314.55,301.2738,93.1719,1188.5625,330.0341,679.0512,337.802,139.5052,139.7055,154.52,147.7594,154.52,140.7638,154.52,140.1917,140.7638,154.52,154.52,149.1547,1612.4,1825.79,129.2429,116.5864,163.25,4898,332.3726,477.898,633.515,280.542,190.531,310.718,24721.45,633.515,190.531,301.701,633.515,374.0458,190.531,4837.53,310.718,477.898,633.515,374.0458,857.964,280.542,537.747,374.0458,3715.12,374.0458,4240.86,310.718,4240.86,4092.4497,15163.5465,4092.4497,58124.5703,551.5243,564.4271,726.84,551.5243,564.4271,526.32,5249.9541,551.5243,564.4271,746.0234,309.99,5037.7451,2572.9972,402.3717,402.3717,402.3717,381.7071,1922.7184,402.3717,402.3717,72.5558,402.3717,402.3717,402.3717,1133.5709,402.3717,1040.7157,82.7166,402.3717,402.3717,598.67
07/20/2007,153.32,333.8763,144.252,157.12,334.769,313.09,301.8227,93.3916,1189.902,329.4375,678.0223,336.337,139.8566,140.2589,155.05,148.032,155.05,141.268,155.05,140.8228,141.268,155.05,155.05,149.3429,1617.09,1832.54,129.2429,116.5864,163.94,4924.3999,337.0461,477.67,648.622,284.097,193.51,315.961,25236.68,648.622,193.51,307.358,648.622,380.7504,193.51,4803.3,315.961,477.67,648.622,380.7504,874.793,284.097,540.04,380.7504,3729.51,380.7504,4420.56,315.961,4420.56,4259.2983,15868.06,4259.2983,57442.7383,543.805,555.9357,716.676,543.805,555.9357,517.525,5162.228,543.805,555.9357,737.6376,306.239,5016.3032,2551.6396,404.8234,404.8234,404.8234,380.7253,1929.196,404.8234,404.8234,73.1655,404.8234,404.8234,404.8234,1140.8749,404.8234,1045.9026,83.2267,404.8234,404.8234,592.11
07/23/2007,153.35,333.7892,144.2836,157.08,328.98,308.05,298.3991,92.6799,1174.8608,326.2936,664.5984,330.114,139.8961,140.2656,154.98,148.0609,154.98,141.2322,154.98,140.7425,141.2322,154.98,154.98,149.3691,1616.1899,1830.9,129.2429,116.5864,163.81,5002.3799,337.9266,482.051,651.06,285.081,193.367,317.463,25446.8,651.06,193.367,308.656,651.06,382.9739,193.367,4835.42,317.463,482.051,651.06,382.9739,876.779,285.081,549.405,382.9739,3794.79,382.9739,4631.18,317.463,4631.18,4465.0938,16509.1209,4465.0938,58036.7695,553.7268,569.3845,728.724,553.7268,569.3845,522.845,5215.2905,553.7268,569.3845,791.9674,329.283,5068.73,2565.3225,409.1526,409.1526,409.1526,386.4659,1927.4734,409.1526,409.1526,73.4656,409.1526,409.1526,409.1526,1153.3776,409.1526,1052.7316,83.9615,409.1526,409.1526,595.73
07/24/2007,153.42,334.2903,144.3136,157.31,327.429,306.93,298.059,92.5534,1171.6923,326.0513,656.9134,328.724,139.9498,140.2902,155.09,148.1548,155.09,141.3372,155.09,140.7597,141.3372,155.09,155.09,149.3828,1616.34,1828.91,129.2429,116.5864,163.99,4930.0698,340.2784,483.141,651.945,286.783,196.475,319.961,25621.59,651.945,196.475,311.293,651.945,385.918,196.475,4818.61,319.961,483.141,651.945,385.918,886.748,286.783,563.848,385.918,3891.35,385.918,4636.29,319.961,4636.29,4470.2119,16550.9735,4470.2119,55794.5703,537.3168,547.158,708.198,537.3168,547.158,511.39,5101.0288,537.3168,547.158,781.4055,325.381,4952.9966,2525.3954,406.9433,406.9433,406.9433,381.1114,1912.946,406.9433,406.9433,73.9395,406.9433,406.9433,406.9433,1147.8713,406.9433,1052.2461,83.9248,406.9433,406.9433,586.61
07/25/2007,153.63,333.6761,144.4796,157.01,330.546,308.17,297.684,92.1486,1168.452,325.5511,658.1568,328.998,140.0739,140.4428,155.23,148.2408,155.23,141.4754,155.23,140.9502,141.4754,155.23,155.23,149.4527,1618.47,1832.38,129.2429,116.5864,163.65,4783.7598,338.1358,478.194,659.097,281.628,194.936,318.994,25436.44,659.097,194.936,310.58,659.097,384.9885,194.936,4923.47,318.994,478.194,659.097,384.9885,874.259,281.628,564.838,384.9885,3910.6,384.9885,4744.61,318.994,4744.61,4566.6523,16922.5555,4566.6523,56001.3008,528.3895,538.363,696.289,528.3895,538.363,502.096,5008.3262,528.3895,538.363,770.7061,320.994,4947.7559,2505.6531,403.7867,403.7867,403.7867,376.3865,1907.1233,403.7867,403.7867,73.5359,403.7867,403.7867,403.7867,1139.9705,403.7867,1043.3577,83.6941,403.7867,403.7867,581.44
07/26/2007,154.07,334.9815,144.8777,157.64,328.616,305.84,295.7029,91.2716,1163.7744,324.2335,651.3224,327.411,140.2799,140.711,155.57,148.4955,155.57,141.8432,155.57,141.2297,141.8432,155.57,155.57,149.5818,1623.87,1835.16,129.2429,116.5864,164.15,4642.8599,333.1875,483.571,641.147,280.282,191.75,315.035,25293.15,641.147,191.75,305.925,641.147,380.0579,191.75,4923.47,315.035,483.571,641.147,380.0579,857.339,280.282,562.551,380.0579,3912.76,380.0579,4792.51,315.035,4792.51,4617.7334,16970.6734,4617.7334,53893.1484,508.0462,516.7776,670.02,508.0462,516.7776,479.796,4785.8853,508.0462,516.7776,717.8423,299.294,4782.5239,2439.7904,394.7179,394.7179,394.7179,364.6996,1898.4313,394.7179,394.7179,72.6259,394.7179,394.7179,394.7179,1115.2909,394.7179,1026.4131,82.6473,394.7179,394.7179,564.92
